date,symbol,open,high,low,close,volume,adj_close
2022-01-10,IWM,214.77,215.39,211.11,215.32,45778100.0,214.33
2022-01-11,IWM,215.48,217.83,212.96,217.61,35209900.0,216.61
2022-01-12,IWM,218.52,219.38,214.64,215.99,35284500.0,215.0
2022-01-13,IWM,216.81,218.19,213.38,214.01,34489600.0,213.03
2022-01-14,IWM,211.99,214.4,210.58,214.31,42020900.0,213.33
2022-01-18,IWM,212.2,212.44,207.53,207.83,49434400.0,206.88
2022-01-19,IWM,208.81,209.46,204.38,204.45,46209100.0,203.51
2022-01-20,IWM,205.38,208.99,200.33,200.75,50466000.0,199.83
2022-01-21,IWM,199.76,203.02,196.99,196.99,85821000.0,196.09
2022-01-24,IWM,194.07,202.39,191.23,201.53,85782000.0,200.61
2022-01-25,IWM,198.48,201.7,194.56,198.84,61088500.0,197.93
2022-01-26,IWM,201.78,203.55,193.72,195.97,71471700.0,195.07
2022-01-27,IWM,197.63,199.61,190.6,191.52,59829000.0,190.64
2022-01-28,IWM,191.7,195.31,188.09,195.25,65870000.0,194.35
2022-01-31,IWM,194.39,201.24,193.85,201.24,53393800.0,200.32
2022-02-01,IWM,201.66,203.57,197.97,203.36,43429400.0,202.43
2022-02-02,IWM,203.62,203.9,199.29,201.34,42777800.0,200.42
2022-02-03,IWM,198.84,201.24,197.05,197.53,39629400.0,196.62
2022-02-04,IWM,197.04,200.1,194.92,198.38,34291100.0,197.47
2022-02-07,IWM,198.43,201.16,197.99,199.36,33242600.0,198.45
2022-02-08,IWM,199.47,203.12,199.36,202.76,28341900.0,201.83
2022-02-09,IWM,204.57,206.65,204.3,206.61,27329300.0,205.66
2022-02-10,IWM,202.9,209.05,202.12,203.44,44788100.0,202.51
2022-02-11,IWM,203.65,206.06,199.69,201.38,41516600.0,200.46
2022-02-14,IWM,201.63,203.53,199.24,200.68,32262700.0,199.76
2022-02-15,IWM,202.78,206.31,202.63,206.06,25847500.0,205.12
2022-02-16,IWM,205.3,207.27,204.08,206.49,30104800.0,205.54
2022-02-17,IWM,204.55,205.03,200.78,201.2,27140200.0,200.28
2022-02-18,IWM,201.03,202.72,198.76,199.47,36255400.0,198.56
2022-02-22,IWM,198.48,200.45,195.35,196.66,31847100.0,195.76
2022-02-23,IWM,198.24,198.9,192.55,192.98,31491500.0,192.1
2022-02-24,IWM,188.32,198.48,187.92,198.04,52221100.0,197.13
2022-02-25,IWM,198.69,202.62,197.0,202.5,33656200.0,201.57
2022-02-28,IWM,200.47,204.6,200.46,203.32,34975900.0,202.39
2022-03-01,IWM,202.66,203.79,197.8,199.49,40638900.0,198.58
2022-03-02,IWM,200.84,205.3,200.69,204.24,29978600.0,203.3
2022-03-03,IWM,205.09,205.11,200.29,201.82,30142700.0,200.89
2022-03-04,IWM,199.7,200.86,196.98,198.66,31610400.0,197.75
2022-03-07,IWM,199.22,199.59,193.68,193.72,39279800.0,192.83
2022-03-08,IWM,194.34,199.57,193.46,194.79,45715800.0,193.9
2022-03-09,IWM,198.22,201.0,197.62,200.28,29048000.0,199.36
2022-03-10,IWM,197.41,200.04,196.56,199.92,25661000.0,199.0
2022-03-11,IWM,200.78,201.76,196.44,196.73,24990000.0,195.83
2022-03-14,IWM,197.24,197.44,191.88,192.71,34969500.0,191.83
2022-03-15,IWM,193.46,195.79,192.88,195.78,25464300.0,194.88
2022-03-16,IWM,197.54,201.94,196.15,201.94,31869700.0,201.01
2022-03-17,IWM,200.77,205.21,200.3,205.11,25783100.0,204.17
2022-03-18,IWM,204.21,207.45,204.0,207.27,37092200.0,206.32
2022-03-21,IWM,207.2,208.18,203.94,205.44,26747500.0,204.5
2022-03-22,IWM,206.31,208.79,205.8,207.5,24699900.0,206.55
2022-03-23,IWM,206.15,207.2,203.75,203.9,19775000.0,202.97
2022-03-24,IWM,204.38,205.9,202.73,205.84,19781200.0,205.3
2022-03-25,IWM,206.09,206.62,204.44,206.12,19430400.0,205.58
2022-03-28,IWM,205.6,206.21,203.03,206.19,18999100.0,205.65
2022-03-29,IWM,208.0,212.25,207.88,211.71,29550600.0,211.15
2022-03-30,IWM,211.37,211.74,206.61,207.46,26251500.0,206.91
2022-03-31,IWM,207.13,208.91,205.15,205.27,26771600.0,204.73
2022-04-01,IWM,206.18,207.72,205.01,207.57,25948500.0,207.02
2022-04-04,IWM,207.87,208.43,205.88,207.91,20333900.0,207.36
2022-04-05,IWM,207.96,209.44,202.51,202.99,26509800.0,202.46
2022-04-06,IWM,201.27,201.8,198.68,200.11,34903900.0,199.58
2022-04-07,IWM,200.11,201.23,196.68,199.46,29291200.0,198.94
2022-04-08,IWM,199.22,200.31,197.5,197.87,25249600.0,197.35
2022-04-11,IWM,197.12,199.25,195.88,196.54,33702300.0,196.02
2022-04-12,IWM,198.7,201.68,196.42,197.16,33699800.0,196.64
2022-04-13,IWM,197.68,201.45,197.61,200.91,22303600.0,200.38
2022-04-14,IWM,201.11,202.37,198.87,198.96,27107000.0,198.44
2022-04-18,IWM,198.46,199.18,196.53,197.62,22246400.0,197.1
2022-04-19,IWM,197.86,202.24,197.69,201.56,22786700.0,201.03
2022-04-20,IWM,203.05,203.87,201.86,202.33,20516200.0,201.8
2022-04-21,IWM,204.23,204.8,197.02,197.8,31547700.0,197.28
2022-04-22,IWM,196.87,197.37,192.29,192.68,35686900.0,192.17
2022-04-25,IWM,190.99,194.11,189.21,193.85,35556500.0,193.34
2022-04-26,IWM,192.32,192.71,187.48,187.74,40513600.0,187.25
2022-04-27,IWM,187.67,189.78,186.26,186.96,37808000.0,186.47
2022-04-28,IWM,189.17,191.4,184.71,190.45,37405200.0,189.95
2022-04-29,IWM,189.59,191.73,184.51,184.95,41193400.0,184.46
2022-05-02,IWM,184.9,187.82,182.38,186.89,38002100.0,186.4
2022-05-03,IWM,186.92,189.51,185.68,188.49,30246300.0,187.99
2022-05-04,IWM,189.05,193.93,185.69,193.52,38834700.0,193.01
2022-05-05,IWM,191.53,191.56,183.38,185.67,41468700.0,185.18
2022-05-06,IWM,184.96,185.42,180.55,182.58,45457900.0,182.1
2022-05-09,IWM,179.86,182.65,174.1,174.9,53682200.0,174.44
2022-05-10,IWM,177.57,178.91,171.2,174.95,53650800.0,174.49
2022-05-11,IWM,175.13,178.19,170.3,170.6,64377800.0,170.15
2022-05-12,IWM,169.83,174.34,168.9,172.6,52967400.0,172.15
2022-05-13,IWM,175.04,179.41,175.01,178.07,36517000.0,177.6
2022-05-16,IWM,177.5,179.44,176.14,177.22,28225500.0,176.75
2022-05-17,IWM,180.41,182.84,178.99,182.64,31833700.0,182.16
2022-05-18,IWM,180.47,181.41,175.1,176.24,36093800.0,175.78
2022-05-19,IWM,174.89,178.81,174.89,176.53,33627700.0,176.07
2022-05-20,IWM,178.5,178.97,171.79,176.08,42243700.0,175.62
2022-05-23,IWM,177.88,178.96,175.5,178.21,24644100.0,177.74
2022-05-24,IWM,176.57,176.93,172.33,175.57,26861800.0,175.11
2022-05-25,IWM,174.88,179.78,174.81,178.73,27950100.0,178.26
2022-05-26,IWM,179.85,183.8,179.7,182.72,25702700.0,182.24
2022-05-27,IWM,183.76,187.65,183.4,187.64,24952100.0,187.15
2022-05-31,IWM,186.91,187.68,184.09,185.31,29794500.0,184.82
2022-06-01,IWM,186.27,186.94,181.77,184.26,28352100.0,183.78
2022-06-02,IWM,184.59,188.76,184.17,188.76,24876000.0,188.26
2022-06-03,IWM,187.29,187.96,185.79,187.06,18947200.0,186.57
2022-06-06,IWM,189.29,189.31,186.83,187.87,24678700.0,187.38
2022-06-07,IWM,186.41,190.94,185.9,190.9,21661600.0,190.4
2022-06-08,IWM,189.96,190.7,187.06,187.95,21521700.0,187.46
2022-06-09,IWM,186.55,187.07,183.53,183.57,21697200.0,183.57
2022-06-10,IWM,180.51,181.55,177.65,178.59,37128900.0,178.59
2022-06-13,IWM,173.63,174.96,169.29,170.2,39712700.0,170.2
2022-06-14,IWM,170.67,171.24,167.74,169.38,30282400.0,169.38
2022-06-15,IWM,171.21,174.06,168.66,171.86,32150500.0,171.86
2022-06-16,IWM,167.84,168.42,162.78,163.9,43810600.0,163.9
2022-06-17,IWM,164.48,167.51,163.7,166.17,28715377.0,166.17
2017-06-19,QQQ,139.49,140.59,139.28,140.46,39626500.0,135.95
2017-06-20,QQQ,140.32,140.5,139.31,139.36,40935100.0,134.89
2017-06-21,QQQ,139.68,140.81,139.59,140.74,35743400.0,136.22
2017-06-22,QQQ,140.96,141.22,140.34,140.7,24099100.0,136.19
2017-06-23,QQQ,140.54,141.42,140.15,141.24,21654300.0,136.71
2017-06-26,QQQ,142.05,142.29,140.27,140.58,34411100.0,136.07
2017-06-27,QQQ,140.05,140.22,138.02,138.03,65957800.0,133.6
2017-06-28,QQQ,138.54,140.14,137.74,140.02,57427200.0,135.53
2017-06-29,QQQ,139.44,139.44,136.25,137.59,88769400.0,133.17
2017-06-30,QQQ,137.98,138.67,137.19,137.64,68898300.0,133.22
2017-07-03,QQQ,138.27,138.43,136.1,136.19,32797000.0,131.82
2017-07-05,QQQ,136.62,137.9,136.16,137.53,42116600.0,133.12
2017-07-06,QQQ,136.48,137.06,135.8,136.29,48430500.0,131.92
2017-07-07,QQQ,136.75,138.13,136.74,137.76,36970400.0,133.34
2017-07-10,QQQ,137.85,138.99,137.5,138.66,24853500.0,134.21
2017-07-11,QQQ,138.46,139.22,137.94,139.05,31517700.0,134.59
2017-07-12,QQQ,140.24,140.86,139.96,140.7,36045800.0,136.19
2017-07-13,QQQ,140.87,141.35,140.6,141.01,31073600.0,136.49
2017-07-14,QQQ,141.64,142.3,141.19,142.12,34544800.0,137.56
2017-07-17,QQQ,142.27,142.69,141.92,142.19,25343200.0,137.63
2017-07-18,QQQ,142.09,143.17,141.64,143.14,25748500.0,138.55
2017-07-19,QQQ,143.56,144.19,143.5,143.98,33752300.0,139.36
2017-07-20,QQQ,144.35,144.44,143.52,144.17,36139400.0,139.54
2017-07-21,QQQ,143.64,144.11,143.35,144.11,39697100.0,139.49
2017-07-24,QQQ,144.09,144.87,143.92,144.77,26712700.0,140.12
2017-07-25,QQQ,144.29,144.74,144.01,144.4,28120900.0,139.77
2017-07-26,QQQ,144.76,144.95,144.53,144.87,18610600.0,140.22
2017-07-27,QQQ,145.82,145.96,142.3,143.96,80665900.0,139.34
2017-07-28,QQQ,143.1,144.08,142.87,143.84,38013200.0,139.22
2017-07-31,QQQ,144.25,144.43,142.92,143.23,33848600.0,138.63
2017-08-01,QQQ,143.72,143.76,143.12,143.56,20149400.0,138.95
2017-08-02,QQQ,144.49,144.52,142.61,143.95,41769700.0,139.33
2017-08-03,QQQ,144.09,144.17,143.13,143.39,27112800.0,138.79
2017-08-04,QQQ,143.71,143.97,143.06,143.65,29472900.0,139.04
2017-08-07,QQQ,143.91,144.56,143.71,144.56,17933900.0,139.92
2017-08-08,QQQ,144.28,145.47,143.9,144.31,30810400.0,139.68
2017-08-09,QQQ,143.12,144.19,142.79,144.12,36169500.0,139.5
2017-08-10,QQQ,143.3,143.4,140.89,141.03,63331700.0,136.5
2017-08-11,QQQ,141.22,142.41,140.9,142.1,45862500.0,137.54
2017-08-14,QQQ,143.23,144.15,143.19,143.93,34161000.0,139.31
2017-08-15,QQQ,144.29,144.3,143.64,144.03,25509200.0,139.41
2017-08-16,QQQ,144.39,144.96,143.8,144.28,31913000.0,139.65
2017-08-17,QQQ,143.72,143.94,141.33,141.33,70191000.0,136.79
2017-08-18,QQQ,141.41,142.2,140.65,141.23,60751900.0,136.7
2017-08-21,QQQ,141.22,141.53,140.18,141.05,37111500.0,136.52
2017-08-22,QQQ,141.81,143.35,141.76,143.2,36294200.0,138.6
2017-08-23,QQQ,142.48,143.01,142.38,142.69,25702300.0,138.11
2017-08-24,QQQ,143.01,143.17,141.47,142.27,38160800.0,137.7
2017-08-25,QQQ,142.82,143.18,141.78,141.97,26380400.0,137.41
2017-08-28,QQQ,142.4,142.74,141.95,142.41,15362100.0,137.84
2017-08-29,QQQ,141.19,143.21,141.06,142.97,24498300.0,138.38
2017-08-30,QQQ,143.09,144.89,143.0,144.65,33642700.0,140.01
2017-08-31,QQQ,145.06,146.21,144.98,146.2,38480700.0,141.51
2017-09-01,QQQ,146.39,146.59,145.61,146.0,22293600.0,141.31
2017-09-05,QQQ,145.57,145.88,143.6,144.69,44794300.0,140.05
2017-09-06,QQQ,145.06,145.46,144.08,145.13,30722700.0,140.47
2017-09-07,QQQ,145.4,145.84,144.94,145.47,22721100.0,140.8
2017-09-08,QQQ,145.28,145.35,144.06,144.21,27890100.0,139.58
2017-09-11,QQQ,145.34,146.12,145.3,145.87,27126300.0,141.19
2017-09-12,QQQ,146.28,146.41,145.53,146.22,30256700.0,141.53
2017-09-13,QQQ,145.97,146.44,145.73,146.42,28450900.0,141.72
2017-09-14,QQQ,145.85,146.29,145.47,145.56,35296400.0,140.89
2017-09-15,QQQ,145.53,146.59,145.29,146.06,46422400.0,141.37
2017-09-18,QQQ,145.91,146.37,145.11,145.55,24858200.0,141.19
2017-09-19,QQQ,145.81,146.01,145.31,145.8,20871200.0,141.43
2017-09-20,QQQ,145.75,145.91,144.23,145.35,34236200.0,140.99
2017-09-21,QQQ,145.25,145.26,143.95,144.46,28841800.0,140.13
2017-09-22,QQQ,144.0,144.53,143.85,144.32,21702400.0,139.99
2017-09-25,QQQ,143.75,143.83,142.1,142.8,54947700.0,138.52
2017-09-26,QQQ,143.53,143.8,142.67,143.17,29628800.0,138.88
2017-09-27,QQQ,143.93,145.0,143.57,144.46,33249400.0,140.13
2017-09-28,QQQ,144.11,144.56,143.78,144.41,24149400.0,140.08
2017-09-29,QQQ,144.7,145.56,144.32,145.45,43102400.0,141.09
2017-10-02,QQQ,145.67,146.17,144.93,145.58,27351300.0,141.22
2017-10-03,QQQ,145.77,146.06,145.45,145.89,19715200.0,141.52
2017-10-04,QQQ,145.61,146.34,145.47,146.03,26381100.0,141.65
2017-10-05,QQQ,146.56,147.54,146.41,147.46,31562400.0,143.04
2017-10-06,QQQ,146.96,147.66,146.96,147.66,23561100.0,143.23
2017-10-09,QQQ,147.85,148.01,147.3,147.49,13704800.0,143.07
2017-10-10,QQQ,147.99,148.14,146.95,147.6,19223100.0,143.18
2017-10-11,QQQ,147.53,148.07,147.34,148.04,12439100.0,143.6
2017-10-12,QQQ,147.82,148.35,147.62,147.77,14513500.0,143.34
2017-10-13,QQQ,148.37,148.51,147.78,148.34,18409900.0,143.89
2017-10-16,QQQ,148.71,148.89,148.39,148.85,21809400.0,144.39
2017-10-17,QQQ,148.8,149.06,148.57,149.04,13138200.0,144.57
2017-10-18,QQQ,149.19,149.21,148.64,148.86,17218200.0,144.4
2017-10-19,QQQ,147.99,148.33,147.27,148.31,27680300.0,143.87
2017-10-20,QQQ,148.91,149.04,148.53,148.71,30173300.0,144.25
2017-10-23,QQQ,149.02,149.03,147.53,147.74,29297100.0,143.31
2017-10-24,QQQ,148.03,148.3,147.44,147.99,20289500.0,143.55
2017-10-25,QQQ,147.7,148.18,146.33,147.43,36179100.0,143.01
2017-10-26,QQQ,147.34,147.71,146.92,146.96,28230200.0,142.56
2017-10-27,QQQ,149.43,151.52,149.2,151.24,60165100.0,146.71
2017-10-30,QQQ,151.13,152.19,150.99,151.58,31733400.0,147.04
2017-10-31,QQQ,152.07,152.37,151.63,152.15,26319300.0,147.59
2017-11-01,QQQ,152.76,152.83,151.5,152.1,29481600.0,147.54
2017-11-02,QQQ,151.93,151.99,150.77,151.81,31017400.0,147.26
2017-11-03,QQQ,152.36,153.29,151.84,153.27,26199200.0,148.68
2017-11-06,QQQ,153.15,153.85,153.1,153.79,28693900.0,149.18
2017-11-07,QQQ,153.67,154.08,153.34,153.88,21333100.0,149.27
2017-11-08,QQQ,153.8,154.54,153.62,154.5,17373500.0,149.87
2017-11-09,QQQ,153.23,153.77,152.11,153.69,40594500.0,149.08
2017-11-10,QQQ,153.33,153.8,153.06,153.68,20150800.0,149.07
2017-11-13,QQQ,153.1,154.07,153.1,153.87,12522400.0,149.26
2017-11-14,QQQ,153.33,153.5,152.57,153.31,25173800.0,148.72
2017-11-15,QQQ,152.65,153.0,151.78,152.59,24808000.0,148.02
2017-11-16,QQQ,153.36,154.89,153.33,154.54,34790600.0,149.91
2017-11-17,QQQ,154.58,154.69,153.8,153.95,28725800.0,149.34
2017-11-20,QQQ,154.06,154.2,153.61,153.83,21143900.0,149.22
2017-11-21,QQQ,154.56,155.57,154.49,155.5,20147800.0,150.84
2017-11-22,QQQ,155.64,155.84,155.34,155.69,17299000.0,151.02
2017-11-24,QQQ,155.85,156.31,155.76,156.26,8280600.0,151.58
2017-11-27,QQQ,156.21,156.56,155.83,156.19,22653400.0,151.51
2017-11-28,QQQ,156.54,156.69,155.7,156.59,25227300.0,151.9
2017-11-29,QQQ,156.41,156.45,153.12,153.86,71986300.0,149.25
2017-11-30,QQQ,154.51,155.45,154.15,155.15,56595500.0,150.5
2017-12-01,QQQ,154.2,155.24,152.26,154.49,59015800.0,149.86
2017-12-04,QQQ,155.46,155.63,152.56,152.71,51319100.0,148.13
2017-12-05,QQQ,152.68,154.55,152.1,152.81,40604200.0,148.23
2017-12-06,QQQ,152.24,153.74,152.06,153.5,28647800.0,148.9
2017-12-07,QQQ,153.49,154.46,153.33,154.02,32666200.0,149.4
2017-12-08,QQQ,155.15,155.53,154.46,154.7,28081700.0,150.06
2017-12-11,QQQ,154.77,155.95,154.76,155.9,20821500.0,151.23
2017-12-12,QQQ,155.83,156.15,155.36,155.69,20310300.0,151.02
2017-12-13,QQQ,156.32,156.49,155.76,155.99,24418500.0,151.31
2017-12-14,QQQ,156.26,156.66,155.71,155.88,24594700.0,151.21
2017-12-15,QQQ,156.49,157.82,156.23,157.65,49816200.0,152.93
2017-12-18,QQQ,158.36,158.77,158.07,158.64,26844500.0,154.21
2017-12-19,QQQ,158.34,158.5,157.26,157.7,31415000.0,153.29
2017-12-20,QQQ,158.25,158.28,156.91,157.53,38972600.0,153.13
2017-12-21,QQQ,157.75,158.25,157.37,157.55,18638700.0,153.15
2017-12-22,QQQ,157.31,157.43,156.95,157.37,23330400.0,152.97
2017-12-26,QQQ,156.49,156.72,155.95,156.52,21918700.0,152.15
2017-12-27,QQQ,156.53,156.96,156.39,156.54,22388200.0,152.17
2017-12-28,QQQ,157.04,157.07,156.54,156.73,25393800.0,152.35
2017-12-29,QQQ,156.87,156.9,155.7,155.76,33186000.0,151.41
2018-01-02,QQQ,156.56,158.53,156.17,158.49,32573300.0,154.06
2018-01-03,QQQ,158.64,160.17,158.61,160.03,29383600.0,155.56
2018-01-04,QQQ,160.58,160.79,160.08,160.31,24776100.0,155.83
2018-01-05,QQQ,161.07,162.03,160.77,161.92,26992300.0,157.4
2018-01-08,QQQ,161.92,162.63,161.86,162.55,23159100.0,158.01
2018-01-09,QQQ,162.87,163.04,162.07,162.56,24782400.0,158.02
2018-01-10,QQQ,161.84,162.21,161.12,162.18,34004000.0,157.65
2018-01-11,QQQ,162.46,163.3,162.21,163.29,20473500.0,158.73
2018-01-12,QQQ,163.15,164.66,162.94,164.49,37762700.0,159.89
2018-01-16,QQQ,165.58,166.42,163.53,164.02,41231800.0,159.44
2018-01-17,QQQ,164.8,166.04,164.0,165.79,33849900.0,161.16
2018-01-18,QQQ,165.53,166.2,165.14,165.82,26432200.0,161.19
2018-01-19,QQQ,166.31,166.61,165.54,166.34,38937600.0,161.69
2018-01-22,QQQ,166.28,168.12,166.09,168.12,26081400.0,163.42
2018-01-23,QQQ,168.64,169.66,168.56,169.51,37989700.0,164.77
2018-01-24,QQQ,169.87,170.24,167.44,168.41,54287400.0,163.7
2018-01-25,QQQ,169.57,169.63,167.81,168.35,28925000.0,163.65
2018-01-26,QQQ,169.29,170.95,168.96,170.93,32038200.0,166.15
2018-01-29,QQQ,170.57,170.91,169.74,170.1,37277800.0,165.35
2018-01-30,QQQ,168.55,169.42,167.82,168.7,44987700.0,163.99
2018-01-31,QQQ,169.65,169.99,168.34,169.4,42449200.0,164.67
2018-02-01,QQQ,168.1,169.73,167.42,167.96,38037900.0,163.27
2018-02-02,QQQ,167.3,167.7,164.47,164.61,68478100.0,160.01
2018-02-05,QQQ,163.07,165.75,158.0,158.12,105372200.0,153.7
2018-02-06,QQQ,155.81,162.51,155.1,162.31,118537900.0,157.77
2018-02-07,QQQ,161.79,163.55,160.2,160.21,91028300.0,155.73
2018-02-08,QQQ,160.62,160.8,153.45,153.45,94184800.0,149.16
2018-02-09,QQQ,155.62,157.24,150.13,156.1,113836600.0,151.74
2018-02-12,QQQ,157.7,159.95,156.46,158.87,63050600.0,154.43
2018-02-13,QQQ,157.96,160.01,157.72,159.69,31785600.0,155.23
2018-02-14,QQQ,158.75,162.93,158.0,162.68,52107400.0,158.13
2018-02-15,QQQ,164.14,165.7,162.44,165.7,51633900.0,161.07
2018-02-16,QQQ,165.16,166.76,164.68,164.96,62256300.0,160.35
2018-02-20,QQQ,164.38,166.68,164.31,165.29,36785600.0,160.67
2018-02-21,QQQ,166.1,167.72,164.72,164.82,41161800.0,160.21
2018-02-22,QQQ,165.54,166.42,164.38,164.8,37074400.0,160.2
2018-02-23,QQQ,166.13,168.17,165.45,168.17,50096900.0,163.47
2018-02-26,QQQ,168.96,170.4,168.82,170.4,39266700.0,165.64
2018-02-27,QQQ,170.45,170.73,168.21,168.29,42209900.0,163.59
2018-02-28,QQQ,169.25,169.8,167.1,167.21,42936300.0,162.54
2018-03-01,QQQ,167.3,168.07,163.0,164.48,76809900.0,159.88
2018-03-02,QQQ,162.5,166.28,161.96,165.99,57445100.0,161.35
2018-03-05,QQQ,165.21,168.26,164.59,167.83,38540200.0,163.14
2018-03-06,QQQ,168.65,169.11,167.48,168.54,29480900.0,163.83
2018-03-07,QQQ,167.25,169.07,166.96,168.93,34609400.0,164.21
2018-03-08,QQQ,169.63,169.98,168.95,169.86,25828400.0,165.11
2018-03-09,QQQ,171.07,173.16,170.82,173.16,38310500.0,168.32
2018-03-12,QQQ,173.67,174.48,173.28,174.08,37635000.0,169.22
2018-03-13,QQQ,174.48,175.21,171.27,171.71,55638900.0,166.91
2018-03-14,QQQ,172.61,172.74,170.93,171.68,40536400.0,166.88
2018-03-15,QQQ,171.8,172.53,170.9,171.53,28810400.0,166.74
2018-03-16,QQQ,171.82,172.2,170.94,171.02,31176700.0,166.24
2018-03-19,QQQ,169.1,169.22,165.64,167.1,71395100.0,162.69
2018-03-20,QQQ,167.17,168.04,166.61,167.65,34075700.0,163.23
2018-03-21,QQQ,167.21,168.76,166.19,166.92,43863500.0,162.52
2018-03-22,QQQ,164.61,165.77,162.59,162.8,66607300.0,158.51
2018-03-23,QQQ,162.61,163.3,158.43,158.51,80110400.0,154.33
2018-03-26,QQQ,161.72,164.6,159.16,164.4,57481500.0,160.07
2018-03-27,QQQ,165.62,165.62,157.68,159.08,78889100.0,154.89
2018-03-28,QQQ,158.17,159.78,156.04,157.25,89369700.0,153.1
2018-03-29,QQQ,158.1,161.71,156.63,160.13,68692600.0,155.91
2018-04-02,QQQ,158.99,159.74,153.88,155.51,85549400.0,151.41
2018-04-03,QQQ,156.87,157.92,154.44,157.26,64090000.0,153.11
2018-04-04,QQQ,154.22,160.23,154.04,159.74,65768700.0,155.53
2018-04-05,QQQ,161.33,161.58,159.48,160.65,43054900.0,156.41
2018-04-06,QQQ,158.88,160.46,155.88,156.63,59870900.0,152.5
2018-04-09,QQQ,157.98,160.88,157.46,157.73,41810400.0,153.57
2018-04-10,QQQ,160.21,161.73,159.07,161.21,48296800.0,156.96
2018-04-11,QQQ,160.2,162.0,160.1,160.28,41622100.0,156.05
2018-04-12,QQQ,161.25,162.77,161.16,162.21,30467900.0,157.93
2018-04-13,QQQ,163.02,163.26,160.67,161.37,44604900.0,157.12
2018-04-16,QQQ,162.5,163.19,161.48,162.6,28180800.0,158.31
2018-04-17,QQQ,164.24,166.46,163.91,166.1,35536100.0,161.72
2018-04-18,QQQ,166.1,167.0,165.31,166.44,29573900.0,162.05
2018-04-19,QQQ,165.6,165.99,164.34,164.91,34705700.0,160.56
2018-04-20,QQQ,164.49,164.61,161.73,162.3,49197100.0,158.02
2018-04-23,QQQ,163.09,163.73,161.02,161.89,33040600.0,157.62
2018-04-24,QQQ,162.66,162.91,157.39,158.46,70256800.0,154.28
2018-04-25,QQQ,158.74,159.31,156.47,158.65,52089300.0,154.47
2018-04-26,QQQ,160.7,162.53,160.18,161.99,43005500.0,157.72
2018-04-27,QQQ,164.37,164.41,161.17,162.09,51043400.0,157.82
2018-04-30,QQQ,162.47,163.48,160.54,160.94,35615300.0,156.7
2018-05-01,QQQ,160.52,162.8,160.14,162.78,36513500.0,158.49
2018-05-02,QQQ,163.06,163.57,161.63,161.82,38646800.0,157.55
2018-05-03,QQQ,161.0,162.4,159.22,161.8,60337100.0,157.53
2018-05-04,QQQ,161.1,165.25,160.98,164.87,41543200.0,160.52
2018-05-07,QQQ,165.64,166.78,165.51,166.24,32500200.0,161.86
2018-05-08,QQQ,165.89,166.43,164.86,166.07,26040200.0,161.69
2018-05-09,QQQ,166.37,168.0,165.78,167.88,29122700.0,163.45
2018-05-10,QQQ,168.42,169.74,168.29,169.62,27067600.0,165.15
2018-05-11,QQQ,169.42,169.86,168.72,169.46,24688800.0,164.99
2018-05-14,QQQ,169.85,170.82,169.47,169.75,21821700.0,165.27
2018-05-15,QQQ,168.41,168.5,166.98,167.87,49361600.0,163.44
2018-05-16,QQQ,168.09,169.37,168.01,168.98,22941200.0,164.52
2018-05-17,QQQ,168.39,169.61,167.51,168.33,27480200.0,163.89
2018-05-18,QQQ,167.68,168.26,167.21,167.46,26217900.0,163.04
2018-05-21,QQQ,168.76,169.5,167.68,168.4,22954600.0,163.96
2018-05-22,QQQ,169.17,169.45,167.88,168.18,19477700.0,163.75
2018-05-23,QQQ,166.9,169.62,166.88,169.6,26557800.0,165.13
2018-05-24,QQQ,169.55,169.85,167.84,169.55,27696500.0,165.08
2018-05-25,QQQ,169.53,170.33,169.21,169.72,27460500.0,165.25
2018-05-29,QQQ,168.95,169.92,167.96,168.97,41220500.0,164.52
2018-05-30,QQQ,169.58,170.48,169.22,170.18,22665800.0,165.69
2018-05-31,QQQ,170.18,171.2,169.63,170.07,35670900.0,165.59
2018-06-01,QQQ,170.92,172.84,170.87,172.74,45543300.0,168.19
2018-06-04,QQQ,173.18,174.34,173.07,174.3,20459600.0,169.7
2018-06-05,QQQ,174.71,175.13,174.07,174.84,24779300.0,170.23
2018-06-06,QQQ,175.02,175.89,174.14,175.86,25036600.0,171.22
2018-06-07,QQQ,175.89,175.93,173.55,174.43,39600300.0,169.83
2018-06-08,QQQ,173.61,174.88,173.18,174.44,31780300.0,169.84
2018-06-11,QQQ,174.31,175.34,174.28,174.91,22319700.0,170.3
2018-06-12,QQQ,175.15,176.0,174.96,175.83,22511800.0,171.19
2018-06-13,QQQ,176.1,177.14,175.43,175.82,37858600.0,171.18
2018-06-14,QQQ,176.63,177.89,176.5,177.6,35916000.0,172.92
2018-06-15,QQQ,176.93,177.33,176.11,176.98,49615700.0,172.31
2018-06-18,QQQ,175.49,176.65,174.94,176.5,31633200.0,172.21
2018-06-19,QQQ,174.27,176.04,173.71,176.0,38236000.0,171.73
2018-06-20,QQQ,176.81,177.98,176.65,177.25,33038000.0,172.95
2018-06-21,QQQ,177.7,177.88,175.37,175.71,43469400.0,171.44
2018-06-22,QQQ,176.3,176.37,174.69,175.32,30073200.0,171.06
2018-06-25,QQQ,173.73,173.99,169.81,171.37,77799700.0,167.21
2018-06-26,QQQ,172.0,173.06,171.37,172.07,39008100.0,167.89
2018-06-27,QQQ,172.8,173.58,169.61,169.73,52843500.0,165.61
